208686,"[129, 392, 417, 200, 265, 458, 461, 369, 500, 279, 221, 351]"
39716,"[3, 324, 199, 456, 391, 116, 407, 254, 247]"
138237,"[389, 135, 200, 7, 335, 82, 403, 309, 441, 186, 316]"
35818,"[328, 281, 186, 429]"
35819,"[200, 432, 164, 389]"
10850,"[389, 3, 76, 261, 365]"
251466,"[328, 104, 107, 92, 199]"
251467,"[456, 404, 316]"
39736,"[200, 97, 392, 212, 461]"
35800,"[200, 74, 500]"
251453,"[200, 97, 186, 27, 39]"
138294,"[200, 129, 404]"
304717,"[500, 250, 404, 74]"
10846,"[432, 391, 335]"
138283,"[60, 164, 47]"
208628,"[97, 247, 150, 215]"
120097,"[200, 3, 324, 135]"
35823,"[96, 257, 392, 387, 328, 200, 107, 81, 500, 181, 8, 439, 415]"
120095,"[135, 200, 364, 312, 82, 500, 120, 251, 316]"
251433,"[392, 74, 139, 463, 81, 242, 117, 88, 186, 200, 189]"
304732,"[456, 200, 322]"
304730,"[456, 97, 250, 48]"
22462,"[392, 39, 351, 60, 391]"
22465,"[432, 402, 60]"
251498,"[281, 499, 181, 135]"
172230,"[375, 404, 181, 231]"
172235,"[456, 424, 501]"
22451,"[104, 200, 26, 324]"
35842,"[389, 7, 458, 117, 408, 441]"
208606,"[37, 392, 142, 81, 404, 116, 200]"
145505,"[200, 186, 253, 406, 135]"
39794,"[12, 186, 500, 39]"
172217,"[200, 328, 172, 500, 391]"
35861,"[129, 229, 200, 369, 339, 95]"
86689,"[97, 133, 200, 11, 500, 59, 316]"
172208,"[81, 4, 351]"
172202,"[200, 500, 420, 456]"
112987,"[328, 129, 299, 177, 424, 39, 461, 168, 120, 250, 200]"
86611,"[228, 200, 172, 413, 307, 472, 93]"
86625,"[324, 200, 328, 500, 150, 25, 474, 61]"
86629,"[164, 200, 364, 140, 335, 279, 428]"
90562,"[122, 307, 77]"
90560,"[200, 49, 461, 189]"
22449,"[432, 97, 200, 465]"
145560,"[74, 196, 122, 397]"
128523,"[435, 404, 439]"
86645,"[432, 129, 351]"
82344,"[74, 247, 77, 177, 150, 279]"
128468,"[88, 52, 181]"
82362,"[164, 432, 115, 500, 90, 316]"
31309,"[200, 52, 181]"
11,"[129, 324, 37, 135, 392, 74, 364, 177, 115, 404, 148]"
172179,"[458, 135, 500, 181, 351]"
31319,"[200, 328, 242]"
128452,"[456, 200, 392]"
172183,"[48, 11, 316]"
331199,"[200, 7, 389, 502, 142]"
82305,"[41, 322, 150, 369]"
331169,"[200, 456, 474, 150, 182]"
172156,"[448, 200, 172, 398, 335, 369, 182, 441, 104]"
31332,"[392, 387, 200, 74, 272, 456, 82, 500, 181, 247, 441]"
331153,"[417, 14, 189, 409, 413, 159]"
286750,"[181, 389, 429, 77, 465, 147, 501, 150, 461, 27, 316, 117]"
22399,"[324, 316, 364]"
22392,"[82, 500, 202]"
286746,"[432, 129, 90, 168, 150]"
286744,"[392, 200, 150]"
231921,"[3, 324, 389, 234, 11, 403, 467, 196, 164]"
270487,"[48, 12, 200, 316, 333]"
187693,"[392, 200, 500, 181, 150, 316]"
10820,"[200, 242, 12, 181, 39]"
231913,"[88, 465, 485, 181, 391]"
138307,"[200, 445, 7]"
331143,"[404, 195, 164, 181]"
10811,"[392, 200, 11, 316]"
270497,"[200, 392, 500]"
231946,"[456, 432, 500]"
255718,"[391, 264, 492, 500, 150, 279, 88, 441]"
304649,"[216, 465, 404]"
270460,"[353, 386, 293, 135, 424, 327, 237, 392, 148, 117, 215, 250, 351, 316, 186, 165]"
97,"[200, 500, 324]"
76809,"[199, 392, 500, 150, 474, 250]"
231968,"[200, 465, 392, 186, 7]"
231965,"[200, 117, 70, 367]"
75641,"[200, 392, 172, 328]"
187654,"[226, 328, 200, 307, 116, 90]"
255781,"[129, 135, 200, 365, 245, 312, 316, 351]"
76819,"[338, 371, 437, 199]"
304662,"[37, 200, 201, 461, 304, 41, 375, 316, 287]"
75654,"[200, 8, 372]"
255793,"[463, 389, 359]"
138351,"[200, 328, 242, 3, 164]"
231985,"[456, 150, 415]"
255757,"[352, 97, 456, 104, 156, 47, 392, 500, 181, 150, 60]"
231988,"[82, 375, 404, 74, 199]"
75665,"[328, 428, 324, 253, 46]"
231974,"[64, 177, 250, 500, 150]"
231977,"[391, 456, 104, 117, 406, 250]"
270431,"[392, 226, 83]"
270437,"[164, 391, 392, 12, 205, 61]"
14991,"[162, 3, 484, 328, 76, 375, 61]"
145822,"[97, 327, 132, 39, 328, 7, 12, 303, 465, 200, 93, 95]"
204859,"[117, 150, 303]"
10715,"[200, 456, 3, 12, 48]"
47911,"[339, 59, 415]"
47918,"[387, 132, 101, 47, 52, 409]"
145801,"[3, 324, 389, 392, 140, 456, 404]"
304831,"[327, 456, 135, 372, 251, 92, 351]"
10759,"[97, 135, 200, 459, 398, 316]"
208318,"[200, 328, 164, 437]"
194491,"[445, 195, 124, 437, 159]"
194471,"[200, 11, 387]"
90413,"[380, 37, 406]"
204873,"[257, 134, 359, 200, 395, 279]"
10794,"[322, 327, 392, 135, 500, 181, 406, 413, 351]"
22324,"[323, 200, 461, 77, 241, 441, 429]"
68334,"[200, 456, 351]"
47985,"[135, 181, 150, 375, 184, 351]"
68338,"[200, 3, 389, 150]"
86992,"[200, 3, 164, 199]"
22310,"[272, 217, 458, 445]"
286918,"[129, 39, 200, 184, 250, 27, 124]"
35530,"[289, 3, 328, 41, 467, 371, 500, 53]"
145884,"[129, 392, 491, 164, 70, 369, 168, 74, 359, 433, 461, 303, 81, 465, 339, 180, 182, 104, 155, 200]"
39449,"[200, 169, 307]"
35535,"[392, 441, 500, 200]"
22307,"[456, 164, 150]"
251185,"[200, 316, 260]"
112629,"[386, 135, 200, 322, 157, 81, 221]"
35529,"[395, 391, 124, 461, 175]"
263009,"[404, 275, 316, 150, 174]"
251179,"[97, 164, 71, 200, 11, 60]"
39453,"[200, 426, 316, 461]"
90481,"[387, 485, 456, 200, 150, 247, 165]"
82505,"[322, 420, 200, 169, 107, 404, 150, 247]"
194429,"[122, 199, 391, 437, 351]"
82525,"[104, 465, 186, 196, 181]"
35508,"[200, 328, 3, 324, 389]"
22352,"[392, 387, 200, 456, 115, 150, 415]"
22351,"[3, 500, 117]"
90478,"[7, 335, 391]"
39409,"[164, 234, 252]"
39404,"[389, 135, 200, 392, 500, 351]"
251149,"[328, 377, 200, 389, 343]"
194405,"[41, 164, 324, 97]"
251146,"[458, 364, 205, 366, 150, 250, 95]"
251144,"[200, 177, 150]"
47979,"[129, 164, 391, 456, 328, 212, 324]"
251137,"[25, 375, 359]"
90399,"[8, 122, 39, 316, 135]"
22273,"[200, 500, 181]"
263062,"[328, 492, 389, 150]"
249821,"[392, 456, 11, 48, 200, 500, 316]"
68298,"[418, 164, 391, 392, 432, 328, 250, 93]"
22284,"[328, 3, 404, 181]"
75707,"[177, 417, 303]"
68293,"[200, 177, 181, 422]"
82438,"[200, 324, 164, 237, 199]"
128139,"[307, 499, 156]"
187380,"[11, 426, 415, 39]"
22257,"[328, 97, 324]"
286853,"[200, 242, 226]"
22255,"[48, 441, 3]"
22265,"[200, 97, 186, 316, 479]"
82488,"[200, 324, 199]"
270502,"[417, 316, 461]"
35468,"[200, 129, 47]"
187390,"[200, 212, 374]"
331078,"[164, 391, 328, 74, 39, 177, 307, 439]"
35476,"[200, 97, 402, 140, 182]"
82474,"[135, 392, 200, 500, 181, 150, 250, 351]"
22290,"[225, 428, 61, 37]"
128100,"[392, 3, 199]"
22297,"[200, 135, 324, 461, 13]"
270533,"[200, 74, 335, 389, 247]"
208366,"[418, 324, 37, 263, 40, 491, 140, 45, 143, 117, 150, 343, 439, 325]"
255646,"[200, 177, 389, 150]"
270566,"[200, 392, 364]"
270562,"[482, 324, 37, 200, 392, 60, 351]"
194393,"[200, 316, 333, 272, 328, 370, 250, 92, 415]"
82492,"[200, 234, 122, 445, 181]"
75741,"[200, 456, 164, 461]"
75749,"[97, 226, 200, 492, 312, 115, 245, 88, 186, 351]"
187313,"[226, 82, 181, 186]"
249858,"[199, 328, 263, 275, 404, 120, 505, 63]"
270596,"[200, 442, 181, 39]"
255609,"[424, 59, 135]"
304746,"[34, 451, 500, 391]"
75720,"[9, 34, 39]"
128180,"[164, 391, 464, 181, 184, 186]"
187331,"[97, 392, 5, 135, 200, 459, 398, 328, 339, 250]"
187340,"[164, 199, 200, 426, 364, 452, 316]"
304736,"[482, 404, 234, 389]"
31253,"[392, 115, 199, 47]"
128191,"[364, 404, 245]"
304933,"[467, 403, 335]"
194311,"[164, 369, 11, 432, 177, 402, 307, 150, 39, 316]"
194314,"[322, 71, 200, 48, 181, 186]"
304946,"[387, 199, 296, 364, 395, 428, 200, 242, 307, 41, 247, 250]"
138060,"[97, 133, 391, 328, 74, 456, 82]"
138067,"[376, 391, 7]"
10622,"[200, 432, 250]"
194341,"[200, 122, 164]"
251202,"[389, 263, 74, 77, 47, 189]"
204977,"[186, 82, 316, 402, 199]"
39502,"[392, 200, 164, 30]"
194333,"[328, 34, 456, 43, 200, 181, 408]"
304970,"[200, 153, 456, 181]"
145712,"[200, 500, 47]"
208461,"[11, 27, 221]"
138033,"[316, 389, 391]"
255590,"[354, 171, 164, 39, 456, 172, 43, 140, 461, 464, 117, 215, 90, 61, 415]"
255592,"[97, 135, 316, 52, 199]"
249696,"[200, 324, 199]"
31084,"[200, 139, 150]"
194357,"[424, 200, 164]"
204994,"[200, 316, 181]"
138021,"[96, 389, 392, 200, 274, 117]"
138016,"[200, 322, 500, 7]"
10632,"[200, 324, 500]"
10637,"[456, 82, 150, 415]"
255553,"[200, 129, 339, 199]"
255560,"[392, 12, 403, 398, 307, 52, 181, 122, 221, 479]"
304923,"[129, 424, 228, 369, 392, 297, 461, 398, 237, 81, 95, 200, 351]"
112749,"[200, 164, 95]"
112741,"[129, 328, 81, 406, 439, 351]"
86867,"[107, 171, 164]"
145777,"[328, 200, 395, 81, 279, 122, 124]"
68206,"[186, 124, 181, 47]"
112739,"[228, 165, 327, 392, 60, 39, 135, 20, 164, 316, 351]"
112736,"[186, 251, 404]"
39570,"[200, 432, 406]"
145790,"[200, 11, 406]"
112763,"[200, 331, 172, 150]"
90309,"[200, 77, 150, 181]"
68221,"[387, 200, 3, 181, 27, 252]"
86891,"[156, 245, 485]"
251269,"[164, 110, 47]"
251267,"[129, 482, 324, 200, 372, 484, 316]"
112700,"[41, 212, 237, 364, 37]"
251265,"[117, 422, 150]"
112703,"[297, 474, 97]"
172006,"[186, 413, 30]"
112709,"[328, 48, 404, 134]"
22211,"[392, 345, 26, 415, 290, 164, 39, 168, 428, 429, 432, 307, 182, 328, 461, 343, 36, 90, 482, 236, 242, 120]"
22214,"[392, 200, 332, 389, 199]"
35604,"[200, 27, 37]"
251253,"[200, 186, 422]"
90359,"[451, 324, 135, 46, 500, 150, 441, 316]"
194301,"[200, 316, 135]"
112724,"[482, 135, 200, 9, 171, 8, 500, 181]"
112728,"[200, 60, 164, 324]"
145752,"[226, 47, 186, 207]"
35625,"[3, 200, 467]"
22236,"[392, 97, 200, 129]"
204923,"[432, 261, 39, 392, 48, 181, 279]"
90356,"[200, 47, 48, 307, 52, 437, 316, 415]"
90352,"[200, 169, 351]"
22130,"[97, 195, 279, 122, 124, 186]"
182002,"[492, 260, 461]"
286975,"[200, 417, 461]"
187499,"[322, 135, 200, 459, 316, 157]"
75803,"[328, 451, 164, 392, 428, 200, 124, 413]"
128274,"[177, 164, 428, 39]"
68157,"[328, 97, 324, 200, 41, 74, 461, 81]"
243964,"[200, 186, 391]"
31105,"[200, 245, 335]"
22163,"[70, 39, 391, 177, 247, 415]"
31116,"[251, 461, 227]"
243901,"[392, 465, 324, 328, 47]"
22174,"[106, 437, 199]"
68120,"[200, 164, 364, 406, 41]"
270642,"[200, 322, 404, 150]"
112787,"[200, 186, 500, 461]"
35572,"[169, 485, 150, 129]"
68115,"[325, 328, 172, 339, 52, 372, 250, 316, 351]"
270650,"[505, 164, 463]"
112796,"[200, 322, 164]"
270626,"[200, 327, 135]"
128204,"[328, 307, 212, 391]"
187411,"[387, 164, 389, 41, 331, 364, 11, 212, 181, 297, 184]"
249763,"[200, 115, 324, 422]"
138103,"[456, 218, 11, 74]"
255530,"[129, 465, 328, 39, 172, 177, 279, 104, 122]"
75897,"[465, 279, 60, 303]"
194291,"[384, 235, 199, 328, 43, 432]"
255541,"[200, 404, 406]"
255519,"[3, 456, 200, 81, 181, 61]"
270673,"[115, 37, 200, 202, 335, 465, 339, 104]"
31196,"[200, 389, 199]"
249792,"[392, 432, 47]"
249797,"[200, 392, 3, 500, 456]"
270675,"[200, 296, 250, 500, 268]"
255529,"[184, 200, 164, 93, 389]"
187453,"[225, 11, 500, 196, 455]"
75846,"[200, 104, 386, 374]"
243984,"[200, 441, 324, 199]"
75854,"[200, 150, 351]"
187448,"[432, 122, 404]"
68190,"[97, 392, 74, 372, 406, 250]"
243970,"[200, 456, 181]"
243972,"[200, 122, 47]"
187432,"[177, 200, 207, 433, 339, 404, 185, 26, 143, 58]"
31146,"[200, 500, 164, 351]"
31142,"[216, 428, 274, 500, 335]"
249736,"[242, 164, 93, 181]"
75877,"[456, 234, 11, 237, 465, 74]"
187423,"[200, 482, 420]"
304886,"[200, 500, 150]"
304880,"[164, 150, 391]"
90231,"[200, 129, 456, 150, 199]"
68549,"[392, 200, 335]"
290083,"[76, 242, 164, 389, 441]"
22115,"[353, 451, 39, 456, 247, 494, 47, 200, 500, 117, 150, 439, 186, 316]"
22112,"[386, 387, 324, 165, 264, 41, 459, 307, 439]"
263262,"[200, 97, 392, 316]"
90247,"[164, 199, 328, 7, 303, 200, 307, 404, 279, 88, 186, 27, 60, 413]"
128851,"[392, 200, 250]"
68538,"[418, 200, 172, 106, 267, 428, 335, 180, 220]"
22129,"[129, 362, 268, 177, 150, 439]"
90258,"[200, 74, 316]"
290063,"[257, 402, 279]"
290064,"[39, 328, 456, 25, 200, 95]"
82741,"[200, 328, 12, 150, 199]"
68529,"[392, 150, 215]"
263286,"[200, 129, 82]"
68521,"[7, 164, 47]"
128868,"[322, 241, 200, 398, 335, 328, 402, 88]"
82726,"[392, 328, 324, 37, 39]"
90268,"[392, 316, 404, 415]"
290074,"[200, 328, 199]"
263279,"[160, 395, 164, 37, 7, 200, 11, 12, 328, 351]"
128878,"[200, 387, 404, 461, 37]"
68585,"[200, 404, 389]"
35305,"[200, 181, 39]"
263226,"[432, 404, 95]"
182054,"[200, 181, 135]"
35313,"[328, 129, 387, 392, 74, 200, 116, 95]"
290054,"[24, 3, 37, 63]"
128898,"[129, 324, 389, 404, 441, 164]"
90207,"[461, 150, 215]"
263236,"[328, 335, 189, 247]"
290032,"[200, 482, 164]"
75109,"[129, 374, 234, 172, 365, 432, 181, 150]"
152687,"[96, 226, 164, 456, 465, 152, 282]"
263205,"[389, 135, 200, 500, 445, 165]"
255454,"[456, 473, 333, 70, 150]"
249573,"[164, 133, 199, 200, 74, 11, 186]"
255472,"[200, 505, 82]"
98676,"[422, 167, 392, 458, 413, 241, 157]"
75141,"[186, 195, 181, 150]"
128807,"[200, 60, 181]"
98695,"[177, 316, 157, 351]"
98694,"[3, 199, 392, 11, 12, 404]"
75138,"[465, 93, 181, 439]"
76521,"[500, 316, 351]"
152728,"[200, 97, 458, 240, 461]"
286266,"[199, 200, 395, 47, 406, 186, 367, 60]"
249632,"[316, 157, 391]"
152721,"[200, 456, 377, 150, 327]"
208153,"[272, 316, 186, 499, 4]"
7077,"[392, 200, 250]"
249604,"[482, 101, 71, 200, 330, 150]"
31016,"[200, 500, 316, 369]"
7045,"[164, 199, 11, 120, 90, 415]"
76507,"[200, 25, 175]"
286262,"[312, 328, 411, 461, 190]"
304992,"[392, 97, 11]"
216119,"[200, 272, 369, 181, 367]"
31002,"[104, 501, 461, 150, 327]"
98652,"[328, 3, 485, 81, 392, 169, 428, 12, 432, 200, 242, 212]"
7054,"[328, 489, 354]"
255400,"[328, 200, 456, 37, 351]"
286225,"[420, 404, 150]"
249674,"[441, 164, 205, 199]"
204579,"[200, 177, 500, 316]"
152760,"[64, 3, 199, 328, 335, 200, 275, 59, 61]"
187990,"[456, 242, 404, 406, 39]"
31068,"[200, 81, 351, 12, 135]"
152752,"[97, 359, 328, 489, 199, 200, 212, 343]"
7087,"[505, 82, 132, 402, 415]"
204552,"[312, 402, 39]"
152737,"[200, 274, 500, 199]"
31047,"[164, 389, 456, 41, 200, 274, 154, 27]"
152731,"[195, 324, 293, 392, 463, 328, 150, 88]"
68496,"[164, 199, 328, 12, 490, 140, 398, 144, 364, 27]"
22087,"[200, 115, 74, 387, 199]"
35223,"[200, 392, 328]"
309144,"[200, 129, 164, 324]"
68475,"[385, 164, 485, 199, 200, 455, 364, 177, 375, 324, 186, 60, 29]"
68470,"[448, 328, 323, 484, 237, 199, 392, 73, 74, 140, 461, 303, 136, 307, 404, 157]"
216197,"[392, 200, 316]"
7025,"[322, 200, 234, 172, 48, 177, 115, 150]"
82676,"[354, 484, 199, 200, 458, 275, 181, 150, 164, 59, 93]"
35270,"[264, 115, 164, 398]"
35271,"[456, 186, 492, 150]"
7030,"[386, 148, 5, 181]"
216144,"[186, 181, 189]"
35262,"[328, 250, 172, 37, 279]"
216158,"[104, 177, 95]"
82669,"[392, 505, 370, 428]"
216167,"[256, 3, 324, 389, 39, 425, 106, 461, 142, 47, 408, 169, 184, 127]"
216161,"[200, 172, 95]"
128979,"[97, 226, 456, 74, 221, 432, 93, 426]"
75286,"[135, 200, 169, 48, 404, 95]"
128985,"[328, 186, 406]"
145963,"[420, 342, 392, 457, 81, 181, 150, 215, 117, 351]"
263158,"[392, 200, 226, 74]"
263142,"[389, 140, 461, 115, 372, 184]"
145992,"[200, 499, 324]"
251008,"[402, 122, 39]"
104105,"[164, 133, 199, 200, 11, 12, 90, 93]"
263137,"[441, 164, 398]"
263135,"[316, 3, 500]"
82871,"[129, 168, 461, 175, 81, 220, 221]"
324022,"[392, 200, 362, 115, 345]"
90119,"[200, 97, 47]"
68447,"[200, 60, 398]"
263106,"[200, 181, 47]"
182171,"[386, 324, 392, 76, 47, 328, 52, 247]"
82830,"[441, 164, 177]"
255342,"[456, 457, 140, 272, 115, 181, 150]"
152783,"[200, 186, 451, 404, 215]"
152786,"[456, 432, 124, 374, 279]"
249462,"[275, 420, 342]"
249460,"[216, 200, 322, 157, 150]"
75232,"[256, 51, 135, 328, 81, 115, 180, 120, 500, 351]"
208202,"[440, 200, 500]"
204780,"[144, 392, 135, 456, 240, 465, 404, 117, 104, 250, 351]"
145935,"[324, 200, 47, 465, 82, 104]"
75258,"[389, 172, 429, 367, 82, 186, 122]"
249497,"[200, 74, 164, 39]"
128916,"[221, 335, 389, 247]"
128911,"[226, 392, 74, 367, 144, 175]"
75275,"[461, 307, 181, 279, 95, 501]"
152829,"[200, 330, 374]"
7165,"[456, 449, 351]"
270008,"[472, 200, 322]"
216238,"[11, 482, 426, 27, 210]"
216212,"[200, 169, 135, 351]"
208282,"[420, 199, 200, 297, 307, 500, 181, 250]"
98761,"[90, 428, 370]"
286387,"[354, 37, 135, 392, 177, 200, 140, 461, 465, 247, 316, 221, 264, 95]"
152846,"[200, 364, 500, 150, 316]"
152845,"[200, 49, 12, 461]"
7182,"[97, 372, 199]"
208265,"[200, 328, 389]"
255301,"[328, 474, 150, 279]"
104093,"[3, 164, 104, 364, 335, 465, 52, 441]"
152867,"[200, 3, 316]"
286323,"[200, 369, 37, 104]"
208250,"[417, 354, 268, 13, 186]"
204676,"[408, 328, 307, 189, 491]"
216203,"[60, 461, 404, 251, 92, 221]"
98738,"[200, 364, 500]"
204666,"[328, 120, 371, 71]"
249554,"[439, 177, 18, 500, 247, 90, 316]"
208232,"[81, 377, 247]"
152872,"[200, 11, 500, 135]"
204689,"[200, 115, 323, 316, 181]"
104056,"[226, 164, 133, 38, 7, 82, 186, 422, 150, 407, 184, 441, 90, 413]"
51948,"[456, 129, 200, 150, 465]"
68350,"[256, 456, 268, 77, 81, 500, 150, 247, 88, 377, 351]"
104042,"[129, 391, 200, 47, 279, 186]"
51945,"[392, 200, 95, 164, 199]"
182288,"[200, 215, 461, 199]"
251095,"[47, 226, 403, 82, 455]"
51933,"[200, 3, 164]"
216297,"[120, 402, 374]"
216290,"[97, 164, 200, 74, 144, 456, 117, 150, 93]"
104066,"[392, 404, 74, 156, 253]"
251083,"[386, 459, 501]"
51915,"[164, 200, 41, 364, 45, 104, 88, 324]"
82774,"[482, 8, 456, 150, 26, 200, 95]"
51992,"[164, 242, 324]"
263199,"[200, 392, 456, 351]"
82771,"[11, 324, 199]"
182235,"[164, 115, 404, 46, 207]"
35373,"[200, 420, 500, 150, 351]"
182236,"[308, 275, 172, 500]"
182230,"[275, 117, 247]"
309032,"[200, 181, 335]"
82786,"[392, 97, 82, 3, 391]"
35369,"[392, 200, 164]"
7128,"[465, 164, 391]"
7140,"[164, 389, 200, 41, 11, 392, 374, 27]"
104035,"[47, 177, 435, 181, 439, 93]"
7139,"[200, 282, 316, 374, 367]"
182212,"[200, 480, 482, 500]"
152809,"[200, 296, 74, 133, 479]"
309056,"[129, 164, 456, 335, 432, 281, 60]"
51964,"[133, 7, 12, 461, 468, 215, 186, 413, 287]"
51967,"[200, 82, 500]"
7159,"[129, 3, 164, 41]"
104018,"[200, 97, 122]"
90035,"[9, 482, 93]"
263459,"[200, 3, 12, 71]"
290266,"[200, 129, 115, 324, 439]"
290262,"[186, 124, 189, 53]"
82932,"[200, 185, 164]"
82926,"[200, 97, 164]"
82995,"[200, 328, 82, 37, 335]"
263494,"[129, 275, 77, 73]"
255291,"[392, 226, 124, 82]"
90000,"[441, 426, 387, 164]"
82985,"[391, 135, 456, 199, 200, 374, 316]"
68762,"[324, 199, 328, 235, 303, 368, 104, 307, 374, 200]"
39884,"[456, 129, 74, 205, 369]"
90023,"[181, 150, 391]"
90022,"[200, 322, 327]"
128629,"[256, 417, 263, 424, 169, 461, 456, 181]"
255236,"[456, 74, 115, 324, 37]"
270027,"[392, 25, 327, 500, 316]"
76792,"[97, 282, 493]"
76796,"[168, 369, 404, 172]"
255248,"[200, 181, 389]"
249390,"[164, 389, 81, 200, 169, 74, 461, 392]"
39851,"[392, 200, 500, 351]"
75369,"[322, 327, 456, 404, 213, 312, 52]"
270044,"[432, 164, 389]"
187814,"[164, 199, 328, 11, 368, 241, 82, 115, 212, 7, 315, 264]"
76774,"[417, 4, 389, 426, 428, 335, 247, 164]"
68727,"[420, 325, 177, 500, 150, 20, 415]"
270055,"[328, 389, 392, 200, 402, 181, 60]"
