286746,"[432, 129, 90, 168, 150]"
331165,[200]
286744,"[392, 200, 150]"
172140,"[200, 432, 123, 316, 97]"
82308,"[256, 150, 456, 81, 406, 30]"
304632,[428]
231921,"[3, 196, 234, 467, 403]"
249954,"[200, 129]"
249956,[39]
76855,[345]
270487,"[48, 12, 200, 316, 333]"
76858,"[200, 392, 500]"
187693,"[200, 392, 242, 500, 181, 150, 316]"
187696,"[164, 77]"
194081,"[482, 3, 199, 387, 212, 441]"
10820,"[200, 242, 12, 181, 39]"
270481,"[500, 181]"
10824,"[480, 47]"
10827,"[392, 200, 324, 465]"
76852,"[178, 451, 117, 215]"
31370,[107]
31371,"[392, 154, 500]"
231913,"[88, 181]"
187692,"[200, 150]"
138307,"[200, 7, 324, 445, 389]"
249966,[200]
138304,"[200, 250]"
331143,"[404, 195, 164, 181]"
31374,"[200, 389]"
10813,"[60, 47]"
10811,"[392, 200, 11, 316]"
76861,"[200, 328, 389, 335]"
270497,"[200, 392, 500]"
231946,"[391, 328, 432, 456, 500, 250]"
31382,[200]
255719,"[432, 39]"
255718,"[391, 328, 297, 459, 492, 500, 79, 264, 465, 212, 150, 279, 88, 441, 474]"
331107,"[164, 93]"
194097,"[368, 387, 316, 477]"
331110,[404]
249983,"[200, 60, 391]"
76878,"[200, 500]"
304649,"[216, 465, 404]"
31388,[328]
270463,"[200, 164, 389]"
10805,[156]
99,"[11, 37, 199]"
270460,"[386, 327, 424, 392, 117, 215, 316]"
304646,[389]
31385,"[200, 500, 316]"
97,"[200, 500]"
255726,"[200, 458]"
93,"[200, 242, 500]"
92,"[200, 417, 220, 295]"
255723,[316]
187667,"[200, 404]"
31399,[200]
76884,"[41, 482, 164, 186]"
31396,"[104, 97, 37, 303]"
304634,"[200, 74]"
231963,"[228, 391, 316, 47]"
76807,"[328, 391]"
76809,"[392, 474, 250, 150]"
194035,[59]
249997,[200]
120024,"[392, 41]"
120023,"[81, 439]"
304673,"[200, 150]"
231968,"[200, 465, 392, 186, 7]"
231965,"[200, 117, 70, 367]"
75641,"[200, 392, 172, 328]"
187654,"[226, 328, 200, 307, 116, 90]"
187653,"[328, 389, 335]"
75646,[200]
187656,[313]
255781,"[129, 135, 200, 365, 245, 312, 316, 351]"
82386,"[150, 135, 200, 297, 199, 82, 242, 370, 245, 406, 312, 186, 479, 159]"
138341,"[328, 339, 247, 39]"
231950,"[307, 404]"
76819,"[338, 371, 437, 199]"
251507,[150]
194048,"[186, 389, 415]"
304662,"[37, 200, 201, 461, 304, 41, 375, 316, 287]"
231954,[74]
75650,"[389, 47]"
75654,"[8, 372]"
255793,"[463, 389, 359]"
75656,[458]
76823,"[316, 135]"
75658,[200]
255790,"[200, 7]"
82373,"[200, 500, 47]"
270458,"[200, 181]"
138351,"[200, 328, 242, 3, 164]"
76826,[200]
82374,"[392, 274, 324, 335]"
138350,[175]
194057,"[316, 404, 135]"
231985,"[164, 456, 432, 82, 499, 150, 186, 415]"
255757,"[97, 456, 104, 392, 500, 181, 150, 156]"
231988,"[82, 375, 404, 74, 199]"
304693,[124]
75665,"[324, 263, 328, 172, 428, 174, 456, 46, 253]"
138324,[494]
75666,"[324, 199, 316, 47]"
231974,"[64, 177, 250, 500, 150]"
138329,[500]
231977,"[391, 456, 104, 117, 406, 250, 200]"
231978,"[39, 200, 199, 500, 406, 351]"
75674,"[392, 361, 380]"
270431,"[392, 226, 83]"
187624,[200]
75670,[200]
270436,[90]
270437,"[392, 205]"
138335,"[392, 200, 500]"
76846,"[200, 456, 500]"
82393,"[328, 97]"
14991,"[162, 3, 164, 389, 328, 76, 375, 484, 60, 61]"
194461,[402]
86905,"[200, 402]"
194463,"[456, 74, 332, 70, 359]"
145822,"[328, 97, 39, 200, 327, 303, 465, 93, 95]"
47905,"[200, 164, 327]"
204859,"[117, 150, 303]"
304834,[200]
10715,"[3, 324, 200, 12, 398, 48, 456, 164]"
10718,[144]
145828,"[200, 164, 389, 327]"
304838,"[392, 328, 316]"
204854,"[275, 491, 47]"
304850,"[200, 500]"
194453,[47]
145830,"[200, 377]"
47911,"[339, 59, 415]"
304845,"[474, 451]"
47918,"[387, 132, 101, 328, 172, 140, 47, 52, 409]"
10728,"[200, 47]"
204844,"[37, 200, 316, 242, 500, 476]"
47919,"[200, 150, 39]"
251102,"[432, 391]"
194444,[175]
194445,"[457, 47]"
194442,"[200, 186, 331, 95]"
145801,"[3, 324, 389, 392, 140, 456, 404]"
304819,[37]
10736,[391]
47924,[391]
204836,[11]
304831,"[372, 351, 92, 135]"
194439,"[250, 333]"
194433,"[200, 207]"
47932,"[432, 115, 45]"
86900,"[133, 200, 124, 106, 404, 316, 74]"
304827,[391]
10749,[392]
10747,"[200, 406]"
304824,"[265, 404]"
208322,"[129, 402]"
10759,"[200, 97]"
208318,"[200, 328, 164, 437]"
86959,[402]
194491,"[445, 195, 124, 437, 159]"
255674,"[164, 12, 391]"
194498,[200]
304800,[47]
304804,"[456, 47]"
10760,"[200, 500, 316, 39]"
304807,[11]
10762,"[200, 500]"
86929,[200]
194482,"[200, 500]"
204880,[316]
90420,[186]
208348,"[200, 250, 500, 135]"
204883,[200]
204877,"[200, 372]"
10774,"[316, 95]"
194474,"[307, 428, 451]"
194476,[369]
194471,"[11, 200, 387]"
90413,"[380, 37, 406]"
204871,"[456, 129, 389, 327]"
208339,"[422, 200, 398, 402, 500, 25]"
204873,"[200, 134, 359]"
10794,"[322, 327, 406, 351]"
22324,[77]
68334,[200]
47985,[351]
22326,"[200, 199]"
35554,[200]
47986,[200]
22320,"[456, 129, 74, 61, 77]"
68338,"[200, 3, 389, 150]"
86992,"[200, 3, 164]"
286906,"[186, 82, 74, 389]"
251173,[428]
251172,"[500, 175]"
112644,[200]
112645,[11]
112647,"[186, 3]"
286909,[439]
39463,[368]
35545,[25]
39479,"[432, 150]"
22310,"[272, 217, 458, 445]"
68347,"[200, 129, 250, 11, 479]"
47997,[200]
35544,[391]
90429,[22]
90432,[200]
112634,"[97, 451, 202, 142, 106, 150, 247, 312, 186, 74]"
251158,[200]
286918,"[129, 97, 200, 39, 404, 184, 250, 27, 124]"
68341,"[97, 129, 328, 201, 391, 172, 372]"
86975,[200]
35533,[186]
35530,"[289, 3, 328, 41, 467, 371, 500]"
35537,"[200, 324, 391]"
145884,"[129, 392, 491, 164, 70, 369, 168, 74, 359, 433, 461, 303, 81, 465, 339, 180, 182, 104, 155, 200]"
39449,"[200, 169, 307]"
35535,[200]
251193,"[200, 500]"
22307,"[164, 37, 465, 392, 140, 237, 456, 115, 150, 59]"
251191,"[226, 380, 47]"
86971,[200]
86973,"[226, 82]"
112620,[332]
251187,"[257, 253]"
251185,"[200, 316, 260]"
112629,"[386, 135, 200, 322, 157, 81, 221]"
145899,"[74, 60, 47]"
68325,[47]
39459,"[189, 31]"
68321,[200]
145893,[164]
35529,"[395, 391, 124, 461, 175]"
86984,[47]
263009,"[404, 275, 316, 150, 174]"
251179,"[200, 60, 164]"
39453,"[200, 426, 316]"
39450,[200]
112619,"[129, 324, 200, 328, 115, 212, 247, 27, 60]"
47946,"[304, 199, 392, 106, 263, 272, 342, 252, 298]"
204814,"[200, 316]"
286944,[47]
22368,"[200, 27, 252, 406]"
286942,"[97, 391, 392, 499, 500, 250, 381]"
286941,"[11, 164]"
263016,[429]
145865,[200]
145867,"[199, 500, 150, 279, 404, 123]"
90482,[200]
90481,[200]
112604,"[200, 279, 364, 150, 471, 408]"
82505,"[322, 420, 200, 169, 107, 404, 150, 247]"
90488,"[51, 263]"
90487,[456]
194429,"[122, 391, 437, 199]"
47959,[171]
90469,"[392, 324, 164, 200, 364]"
204801,"[392, 200, 115, 500, 377, 250]"
82525,"[129, 226, 196, 328, 303, 465, 181, 104, 186]"
35508,"[392, 3, 324, 389, 200, 41, 328, 164, 123]"
286953,[47]
68300,"[200, 199]"
39435,"[328, 415]"
145872,[404]
47956,[448]
22352,"[392, 387, 200, 456, 115, 150, 415]"
68306,"[200, 406]"
22350,[200]
22351,"[3, 500, 117]"
251119,"[3, 164, 389, 464, 370, 115, 30]"
90478,"[391, 200, 74, 7, 335, 499, 124]"
90474,[226]
145846,"[328, 441, 323]"
286928,"[328, 177]"
39409,"[200, 164, 234, 252, 71]"
145841,[428]
39404,"[389, 135, 200, 392, 500, 351]"
39400,"[316, 492]"
251149,"[328, 377, 200, 389, 343]"
194405,"[41, 164, 324, 97]"
251146,"[458, 364, 205, 366, 150, 250, 95]"
194401,[47]
251144,"[200, 432, 177, 150, 25, 415]"
47979,"[129, 164, 391, 456, 328, 212, 324]"
145858,"[140, 107, 164]"
145853,[120]
263049,[200]
263044,"[328, 441, 200]"
22334,[200]
90493,"[465, 366]"
251137,"[25, 375, 316, 359]"
251132,"[200, 4, 199]"
128119,"[74, 95, 327]"
90399,[8]
187362,"[97, 418, 328, 428, 398, 307, 468]"
22273,"[200, 500, 181]"
331031,"[432, 391, 164, 389, 479]"
187353,[494]
187359,[47]
263068,[200]
31226,"[129, 47]"
128122,[74]
82449,"[200, 494]"
82443,"[129, 74]"
249829,[200]
68290,[391]
263062,"[328, 492, 389, 150]"
22280,"[392, 250, 316]"
249821,"[392, 456, 11, 48, 200, 500, 316]"
